"x-entity";"Anarchism";"Antisemitism";"Capitalism";"Christianity";"Communism";"Conservatism";"Democracy";"Fascism";"Feminism";"Islamophobia";"Left-wing politics";"Liberalism";"Marxism";"Nationalism";"Neo-Nazism";"Protestantism";"Right-wing politics";"Secularism";"Socialism";"White supremacy"
"Mike Coffman (R)";"Mike Coffman>Tom Tancredo>Democracy>Anarchism";"Mike Coffman>Colorado>Judaism>Antisemitism";"Mike Coffman>Tom Tancredo>Ronald Reagan>Capitalism";"Mike Coffman>Colorado>African Americans>Christianity";"Mike Coffman>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Communism";"Mike Coffman>Republican Party (United States)>Conservatism";"Mike Coffman>India>Democracy";"Mike Coffman>Republican Party (United States)>Fascism";"Mike Coffman>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Feminism";"Mike Coffman>Colorado>Universal suffrage>Islamophobia";"Mike Coffman>Tom Tancredo>Ronald Reagan>Left-wing politics";"Mike Coffman>Tom Tancredo>Think tank>Liberalism";"Mike Coffman>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Marxism";"Mike Coffman>Colorado>Abraham Lincoln>Nationalism";"Mike Coffman>Colorado>ADX Florence>Neo-Nazism";"Mike Coffman>Colorado>California>Protestantism";"Mike Coffman>India>Right-wing politics";"Mike Coffman>India>Secularism";"Mike Coffman>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Socialism";"Mike Coffman>Colorado>Ulysses S. Grant>White supremacy"
"Ed Perlmutter (D)";"Ed Perlmutter>Denver>Manhattan>Anarchism";"Ed Perlmutter>Colorado>Judaism>Antisemitism";"Ed Perlmutter>Denver>Renault>Capitalism";"Ed Perlmutter>Colorado>African Americans>Christianity";"Ed Perlmutter>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Communism";"Ed Perlmutter>Colorado>Republican Party (United States)>Conservatism";"Ed Perlmutter>Colorado>Abraham Lincoln>Democracy";"Ed Perlmutter>Colorado>Republican Party (United States)>Fascism";"Ed Perlmutter>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Feminism";"Ed Perlmutter>Colorado>Universal suffrage>Islamophobia";"Ed Perlmutter>Denver>Green Party of the United States>Left-wing politics";"Ed Perlmutter>Democratic Party (United States)>Two-party system>Liberalism";"Ed Perlmutter>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Marxism";"Ed Perlmutter>Colorado>Abraham Lincoln>Nationalism";"Ed Perlmutter>Colorado>ADX Florence>Neo-Nazism";"Ed Perlmutter>Colorado>California>Protestantism";"Ed Perlmutter>Colorado>Republican Party (United States)>Right-wing politics";"Ed Perlmutter>Colorado>Eastern Orthodox Church>Secularism";"Ed Perlmutter>Colorado>History of The Church of Jesus Christ of Latter-day Saints>Socialism";"Ed Perlmutter>Colorado>Ulysses S. Grant>White supremacy"
"John Larson (D)";"John B. Larson>Democratic Caucus Chairman of the United States House of Representatives>A. Mitchell Palmer>Anarchism";"John B. Larson>Nancy Pelosi>Franklin D. Roosevelt>Antisemitism";"John B. Larson>Nancy Pelosi>Democracy>Capitalism";"John B. Larson>Connecticut>African Americans>Christianity";"John B. Larson>Nancy Pelosi>Democracy>Communism";"John B. Larson>Nancy Pelosi>Thomas D'Alesandro Jr.>Conservatism";"John B. Larson>Nancy Pelosi>Political science>Democracy";"John B. Larson>Nancy Pelosi>Democracy>Fascism";"John B. Larson>Hartford, Connecticut>Feminism";"John B. Larson>Nancy Pelosi>Quran>Islamophobia";"John B. Larson>Jim Clyburn>Blue Dog Coalition>Left-wing politics";"John B. Larson>Nancy Pelosi>60 Minutes>Liberalism";"John B. Larson>Nancy Pelosi>Democracy>Marxism";"John B. Larson>Nancy Pelosi>Democracy>Nationalism";"John B. Larson>Nancy Pelosi>American Civil Liberties Union>Neo-Nazism";"John B. Larson>Nancy Pelosi>California>Protestantism";"John B. Larson>Nancy Pelosi>Newt Gingrich>Right-wing politics";"John B. Larson>Nancy Pelosi>Pope Benedict XVI>Secularism";"John B. Larson>Nancy Pelosi>Democracy>Socialism";"John B. Larson>Yale University>White supremacy"
"Rosa DeLauro (D)";"Rosa DeLauro>Tarrytown, New York>Anarchism";"Rosa DeLauro>Connecticut>United Church of Christ>Antisemitism";"Rosa DeLauro>Italy>Capitalism";"Rosa DeLauro>Connecticut>African Americans>Christianity";"Rosa DeLauro>Connecticut>Industrial Revolution>Communism";"Rosa DeLauro>Connecticut>Republican Party (United States)>Conservatism";"Rosa DeLauro>Italy>Democracy";"Rosa DeLauro>Connecticut>American Revolution>Fascism";"Rosa DeLauro>Connecticut>Hartford, Connecticut>Feminism";"Rosa DeLauro>Connecticut>Muslim>Islamophobia";"Rosa DeLauro>Connecticut>World War II>Left-wing politics";"Rosa DeLauro>Connecticut>New Jersey>Liberalism";"Rosa DeLauro>Connecticut>Industrial Revolution>Marxism";"Rosa DeLauro>Connecticut>World War II>Nationalism";"Rosa DeLauro>Democratic Party (United States)>White supremacy>Neo-Nazism";"Rosa DeLauro>Connecticut>Church (building)>Protestantism";"Rosa DeLauro>Connecticut>World War II>Right-wing politics";"Rosa DeLauro>Connecticut>American Revolution>Secularism";"Rosa DeLauro>Connecticut>Industrial Revolution>Socialism";"Rosa DeLauro>Connecticut>George H. W. Bush>White supremacy"
"Jim Himes (D)";"Jim Himes>Libertarian Party (United States)>Anarchism";"Jim Himes>Connecticut>United Church of Christ>Antisemitism";"Jim Himes>Italy>Capitalism";"Jim Himes>Colombia>Christianity";"Jim Himes>Connecticut>Industrial Revolution>Communism";"Jim Himes>Republican Party (United States)>Conservatism";"Jim Himes>Italy>Democracy";"Jim Himes>Republican Party (United States)>Fascism";"Jim Himes>Connecticut>Hartford, Connecticut>Feminism";"Jim Himes>Connecticut>Muslim>Islamophobia";"Jim Himes>Latin America>Left-wing politics";"Jim Himes>Connecticut>New Jersey>Liberalism";"Jim Himes>Connecticut>Industrial Revolution>Marxism";"Jim Himes>Connecticut>World War II>Nationalism";"Jim Himes>Chris Shays>American Civil Liberties Union>Neo-Nazism";"Jim Himes>Colombia>Protestantism";"Jim Himes>Republican Party (United States)>Right-wing politics";"Jim Himes>Connecticut>American Revolution>Secularism";"Jim Himes>Latin America>Socialism";"Jim Himes>Connecticut>George H. W. Bush>White supremacy"
"Chris Murphy (D)";"Chris Murphy>Connecticut>Industrial Revolution>Anarchism";"Chris Murphy>Al-Qaeda>Antisemitism";"Chris Murphy>Connecticut>American Revolution>Capitalism";"Chris Murphy>Connecticut>African Americans>Christianity";"Chris Murphy>Connecticut>Industrial Revolution>Communism";"Chris Murphy>Supreme Court of the United States>Conservatism";"Chris Murphy>Connecticut>American Revolution>Democracy";"Chris Murphy>Republican Party (United States)>Fascism";"Chris Murphy>Hartford, Connecticut>Feminism";"Chris Murphy>Al-Qaeda>Islamophobia";"Chris Murphy>Connecticut>World War II>Left-wing politics";"Chris Murphy>Supreme Court of the United States>Liberalism";"Chris Murphy>Al-Qaeda>Marxism";"Chris Murphy>Al-Qaeda>Nationalism";"Chris Murphy>Democratic Party (United States)>White supremacy>Neo-Nazism";"Chris Murphy>Arkansas>Protestantism";"Chris Murphy>Republican Party (United States)>Right-wing politics";"Chris Murphy>Connecticut>American Revolution>Secularism";"Chris Murphy>Al-Qaeda>Socialism";"Chris Murphy>Connecticut>George H. W. Bush>White supremacy"
"Steve Southerland (Florida politician) (R)";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>Classical liberalism>Anarchism";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>The New York Times>Antisemitism";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>American Revolution>Capitalism";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Florida politician)>Alaska>Christianity";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>Free market>Communism";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>Conservatism";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>American Revolution>Democracy";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>Fascism";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>Affirmative action>Feminism";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>Affirmative action>Islamophobia";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>Two-party system>Left-wing politics";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>Two-party system>Liberalism";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>Free market>Marxism";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>Free market>Nationalism";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>National Rifle Association>Michael Moore>Neo-Nazism";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>California>Protestantism";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>Right-wing politics";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>American Revolution>Secularism";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>Classical liberalism>Socialism";"Steve Southerland (Florida politician)>Steve Southerland (Florida politician) (Tennessee politician)>Republican Party (United States)>Abraham Lincoln>White supremacy"
"Corrine Brown (D)";"Corrine Brown>United States House of Representatives>Thomas Jefferson>Anarchism";"Corrine Brown>Gerrymandering>Antisemitism";"Corrine Brown>United States House of Representatives>James Madison>Capitalism";"Corrine Brown>United States House of Representatives>Alaska>Christianity";"Corrine Brown>United States House of Representatives>Treason>Communism";"Corrine Brown>Republican Party (United States)>Conservatism";"Corrine Brown>United States House of Representatives>James Madison>Democracy";"Corrine Brown>Republican Party (United States)>Fascism";"Corrine Brown>Gerrymandering>Feminism";"Corrine Brown>Gerrymandering>Islamophobia";"Corrine Brown>Michael Moore>Left-wing politics";"Corrine Brown>United States House of Representatives>Supreme Court of the United States>Liberalism";"Corrine Brown>Florida>Fidel Castro>Marxism";"Corrine Brown>United States House of Representatives>James Madison>Nationalism";"Corrine Brown>Michael Moore>Neo-Nazism";"Corrine Brown>United States House of Representatives>Montana>Protestantism";"Corrine Brown>Republican Party (United States)>Right-wing politics";"Corrine Brown>United States House of Representatives>Prayer>Secularism";"Corrine Brown>United States House of Representatives>Montana>Socialism";"Corrine Brown>Gerrymandering>White supremacy"
"Ander Crenshaw (R)";"Ander Crenshaw>Republican Party (United States)>Classical liberalism>Anarchism";"Ander Crenshaw>Jacksonville, Florida>Orthodox Judaism>Antisemitism";"Ander Crenshaw>Florida>Colonialism>Capitalism";"Ander Crenshaw>Jacksonville, Florida>Asia>Christianity";"Ander Crenshaw>Jacksonville, Florida>Europe>Communism";"Ander Crenshaw>Republican Party (United States)>Conservatism";"Ander Crenshaw>Jacksonville, Florida>Europe>Democracy";"Ander Crenshaw>Republican Party (United States)>Fascism";"Ander Crenshaw>Jacksonville, Florida>Spain>Feminism";"Ander Crenshaw>Jacksonville, Florida>Gerrymandering>Islamophobia";"Ander Crenshaw>Jacksonville, Florida>World War II>Left-wing politics";"Ander Crenshaw>Jacksonville, Florida>Orthodox Judaism>Liberalism";"Ander Crenshaw>Florida>Fidel Castro>Marxism";"Ander Crenshaw>Jacksonville, Florida>World War II>Nationalism";"Ander Crenshaw>United States House of Representatives>List of political parties in the United States>Neo-Nazism";"Ander Crenshaw>Jacksonville, Florida>Marriage>Protestantism";"Ander Crenshaw>Republican Party (United States)>Right-wing politics";"Ander Crenshaw>Jacksonville, Florida>Spain>Secularism";"Ander Crenshaw>Jacksonville, Florida>Latin America>Socialism";"Ander Crenshaw>Jacksonville, Florida>Gerrymandering>White supremacy"
"Rich Nugent (R)";"Rich Nugent>Republican Party (United States)>Classical liberalism>Anarchism";"Rich Nugent>Florida>Franklin D. Roosevelt>Antisemitism";"Rich Nugent>Florida>Colonialism>Capitalism";"Rich Nugent>Florida>Alabama>Christianity";"Rich Nugent>Ginny Brown-Waite>Capital punishment>Communism";"Rich Nugent>Republican Party (United States)>Conservatism";"Rich Nugent>Florida>James Madison>Democracy";"Rich Nugent>Republican Party (United States)>Fascism";"Rich Nugent>Daniel Webster (Florida politician)>Homeschooling>Feminism";"Rich Nugent>Florida>Camden County, Georgia>Islamophobia";"Rich Nugent>Corrine Brown>Michael Moore>Left-wing politics";"Rich Nugent>Republican Party (United States)>Two-party system>Liberalism";"Rich Nugent>Florida>Fidel Castro>Marxism";"Rich Nugent>Florida>James Madison>Nationalism";"Rich Nugent>Corrine Brown>Michael Moore>Neo-Nazism";"Rich Nugent>Florida>California>Protestantism";"Rich Nugent>Republican Party (United States)>Right-wing politics";"Rich Nugent>Hernando County Sheriff's Office>Spain>Secularism";"Rich Nugent>Florida>James Madison>Socialism";"Rich Nugent>Florida>Louisiana>White supremacy"
"Cliff Stearns (R)";"Cliff Stearns>Washington, DC>Thomas Jefferson>Anarchism";"Cliff Stearns>Florida>Franklin D. Roosevelt>Antisemitism";"Cliff Stearns>Washington, DC>American Revolution>Capitalism";"Cliff Stearns>Washington, DC>Adventism>Christianity";"Cliff Stearns>Washington, DC>International Monetary Fund>Communism";"Cliff Stearns>Republican Party (United States)>Conservatism";"Cliff Stearns>Washington, DC>American Revolution>Democracy";"Cliff Stearns>Republican Party (United States)>Fascism";"Cliff Stearns>Republican Party (United States)>Affirmative action>Feminism";"Cliff Stearns>Washington, DC>Muslim>Islamophobia";"Cliff Stearns>Washington, DC>World War II>Left-wing politics";"Cliff Stearns>Washington, DC>American Revolution>Liberalism";"Cliff Stearns>Washington, DC>Christianity>Marxism";"Cliff Stearns>Washington, DC>Organization of American States>Nationalism";"Cliff Stearns>Ron DeSantis>Hamas>Neo-Nazism";"Cliff Stearns>Washington, DC>Adventism>Protestantism";"Cliff Stearns>Republican Party (United States)>Right-wing politics";"Cliff Stearns>Washington, DC>American Revolution>Secularism";"Cliff Stearns>Washington, DC>James Madison>Socialism";"Cliff Stearns>Vietnam War>White supremacy"
"John Mica (R)";"John Mica>Privatization>Anarchism";"John Mica>Florida>Franklin D. Roosevelt>Antisemitism";"John Mica>Privatization>Capitalism";"John Mica>United States House Committee on Transportation and Infrastructure>Alabama>Christianity";"John Mica>Stephanie Murphy>Federal Bureau of Investigation>Communism";"John Mica>Republican Party (United States)>Conservatism";"John Mica>Florida>James Madison>Democracy";"John Mica>Republican Party (United States)>Fascism";"John Mica>Daniel Webster (Florida politician)>Homeschooling>Feminism";"John Mica>Florida>Camden County, Georgia>Islamophobia";"John Mica>Jim Oberstar>Minnesota Democratic-Farmer-Labor Party>Left-wing politics";"John Mica>Privatization>Liberalism";"John Mica>Privatization>Marxism";"John Mica>Florida>James Madison>Nationalism";"John Mica>Binghamton, New York>Ku Klux Klan>Neo-Nazism";"John Mica>United States House Committee on Transportation and Infrastructure>California>Protestantism";"John Mica>Republican Party (United States)>Right-wing politics";"John Mica>New York (state)>Orthodox Judaism>Secularism";"John Mica>Florida>James Madison>Socialism";"John Mica>Florida>Louisiana>White supremacy"
"Daniel Webster (R)";"Daniel Webster>Property>Anarchism";"Daniel Webster>United States Secretary of State>The New York Times>Antisemitism";"Daniel Webster>James Madison>Capitalism";"Daniel Webster>Millard Fillmore>Finger Lakes>Christianity";"Daniel Webster>Property>Communism";"Daniel Webster>Property>Conservatism";"Daniel Webster>James Madison>Democracy";"Daniel Webster>Ralph Waldo Emerson>Fascism";"Daniel Webster>William Henry Harrison>Slavery>Feminism";"Daniel Webster>Universal suffrage>Islamophobia";"Daniel Webster>Free trade>Left-wing politics";"Daniel Webster>Property>Liberalism";"Daniel Webster>Property>Marxism";"Daniel Webster>James Madison>Nationalism";"Daniel Webster>United States House Committee on the Judiciary>Steve King>Neo-Nazism";"Daniel Webster>James G. Blaine>Protestantism";"Daniel Webster>Federalist Party>Right-wing politics";"Daniel Webster>Ralph Waldo Emerson>Secularism";"Daniel Webster>James Madison>Socialism";"Daniel Webster>States' rights>White supremacy"
"Gus Bilirakis (R)";"Gus Bilirakis>Gainesville, Florida>Chicago>Anarchism";"Gus Bilirakis>Florida>Franklin D. Roosevelt>Antisemitism";"Gus Bilirakis>Florida>Colonialism>Capitalism";"Gus Bilirakis>Florida>Alabama>Christianity";"Gus Bilirakis>Greeks>Communism";"Gus Bilirakis>Republican Party (United States)>Conservatism";"Gus Bilirakis>Florida>James Madison>Democracy";"Gus Bilirakis>Republican Party (United States)>Fascism";"Gus Bilirakis>Republican Party (United States)>Affirmative action>Feminism";"Gus Bilirakis>Florida>Camden County, Georgia>Islamophobia";"Gus Bilirakis>Republican Party (United States)>Two-party system>Left-wing politics";"Gus Bilirakis>Republican Party (United States)>Two-party system>Liberalism";"Gus Bilirakis>Florida>Fidel Castro>Marxism";"Gus Bilirakis>Florida>James Madison>Nationalism";"Gus Bilirakis>United States House of Representatives>List of political parties in the United States>Neo-Nazism";"Gus Bilirakis>Florida>California>Protestantism";"Gus Bilirakis>Republican Party (United States)>Right-wing politics";"Gus Bilirakis>Republican Party (United States)>American Revolution>Secularism";"Gus Bilirakis>Florida>James Madison>Socialism";"Gus Bilirakis>Florida>Louisiana>White supremacy"
"Bill Young (R)";"Bill Young>United States House Committee on Appropriations>Government>Anarchism";"Bill Young>The New York Times>Antisemitism";"Bill Young>George H. W. Bush>Capitalism";"Bill Young>Bob Livingston>Anglican Communion>Christianity";"Bill Young>George H. W. Bush>Communism";"Bill Young>Republican Party (United States)>Conservatism";"Bill Young>United States House Committee on Appropriations>Government>Democracy";"Bill Young>George H. W. Bush>Fascism";"Bill Young>United States House Committee on Appropriations>Government>Feminism";"Bill Young>Dennis Hastert>Al-Qaeda>Islamophobia";"Bill Young>Ronald Reagan>Left-wing politics";"Bill Young>United States House Committee on Appropriations>Government>Liberalism";"Bill Young>United States House Committee on Appropriations>Tax>Marxism";"Bill Young>United States House Committee on Appropriations>Government>Nationalism";"Bill Young>Dennis Hastert>American Civil Liberties Union>Neo-Nazism";"Bill Young>United States House Committee on Appropriations>California>Protestantism";"Bill Young>Ronald Reagan>Right-wing politics";"Bill Young>Bob Livingston>Conservatism>Secularism";"Bill Young>United States House Committee on Appropriations>Government>Socialism";"Bill Young>George H. W. Bush>White supremacy"
"Kathy Castor (D)";"Kathy Castor>Miami>Chicago>Anarchism";"Kathy Castor>Florida>Franklin D. Roosevelt>Antisemitism";"Kathy Castor>Florida>Colonialism>Capitalism";"Kathy Castor>Florida>Alabama>Christianity";"Kathy Castor>Hillsborough County, Florida>Europe>Communism";"Kathy Castor>Republican Party (United States)>Conservatism";"Kathy Castor>Florida>James Madison>Democracy";"Kathy Castor>Republican Party (United States)>Fascism";"Kathy Castor>Hillsborough County, Florida>Marriage>Feminism";"Kathy Castor>Florida>Camden County, Georgia>Islamophobia";"Kathy Castor>Jim Davis (Florida politician)>Politics of the United States>Left-wing politics";"Kathy Castor>Miami>Christianity>Liberalism";"Kathy Castor>Florida>Fidel Castro>Marxism";"Kathy Castor>Florida>James Madison>Nationalism";"Kathy Castor>Miami>Ku Klux Klan>Neo-Nazism";"Kathy Castor>Florida>California>Protestantism";"Kathy Castor>Republican Party (United States)>Right-wing politics";"Kathy Castor>Hillsborough County, Florida>Europe>Secularism";"Kathy Castor>Florida>James Madison>Socialism";"Kathy Castor>Florida>Louisiana>White supremacy"
"Dennis Ross (R)";"Dennis Ross>Mother Jones (magazine)>Sandinista National Liberation Front>Anarchism";"Dennis Ross>Judaism>Antisemitism";"Dennis Ross>George H. W. Bush>Capitalism";"Dennis Ross>Emory University>Alaska>Christianity";"Dennis Ross>George H. W. Bush>Communism";"Dennis Ross>University of Chicago>Conservatism";"Dennis Ross>Emory University>Korea>Democracy";"Dennis Ross>George H. W. Bush>Fascism";"Dennis Ross>Emory University>Alice Walker>Feminism";"Dennis Ross>California>Gerrymandering>Islamophobia";"Dennis Ross>The Jerusalem Post>Left-wing politics";"Dennis Ross>Mother Jones (magazine)>Trade union>Liberalism";"Dennis Ross>Soviet Union>Marxism";"Dennis Ross>Judaism>Nationalism";"Dennis Ross>Mother Jones (magazine)>Michael Moore>Neo-Nazism";"Dennis Ross>California>Protestantism";"Dennis Ross>The Jerusalem Post>Right-wing politics";"Dennis Ross>Judaism>Secularism";"Dennis Ross>Mother Jones (magazine)>Trade union>Socialism";"Dennis Ross>George H. W. Bush>White supremacy"
"Vern Buchanan (R)";"Vern Buchanan>Detroit>Chicago>Anarchism";"Vern Buchanan>Florida>Franklin D. Roosevelt>Antisemitism";"Vern Buchanan>Florida>Colonialism>Capitalism";"Vern Buchanan>Florida>Alabama>Christianity";"Vern Buchanan>Detroit>Oligopoly>Communism";"Vern Buchanan>Republican Party (United States)>Conservatism";"Vern Buchanan>Florida>James Madison>Democracy";"Vern Buchanan>Republican Party (United States)>Fascism";"Vern Buchanan>Detroit>Redlining>Feminism";"Vern Buchanan>Florida>Camden County, Georgia>Islamophobia";"Vern Buchanan>Detroit>Ku Klux Klan>Left-wing politics";"Vern Buchanan>Katherine Harris>Supreme Court of the United States>Liberalism";"Vern Buchanan>Florida>Fidel Castro>Marxism";"Vern Buchanan>Florida>James Madison>Nationalism";"Vern Buchanan>Detroit>Henry Ford>Neo-Nazism";"Vern Buchanan>Florida>California>Protestantism";"Vern Buchanan>Republican Party (United States)>Right-wing politics";"Vern Buchanan>Katherine Harris>Theology>Secularism";"Vern Buchanan>Florida>James Madison>Socialism";"Vern Buchanan>Florida>Louisiana>White supremacy"
"Connie Mack (R)";"Connie Mack>Chicago>Anarchism";"Connie Mack>The New York Times>Antisemitism";"Connie Mack>Owner>Trade>Capitalism";"Connie Mack>Owner>Capitalism>Christianity";"Connie Mack>Owner>Capitalism>Communism";"Connie Mack>Owner>Adam Smith>Conservatism";"Connie Mack>Owner>Capitalism>Democracy";"Connie Mack>Owner>Capitalism>Fascism";"Connie Mack>Owner>Invention>Feminism";"Connie Mack>Owner>Slavery>Islamophobia";"Connie Mack>Owner>Capitalism>Left-wing politics";"Connie Mack>Owner>Capitalism>Liberalism";"Connie Mack>Owner>Capitalism>Marxism";"Connie Mack>Owner>Adam Smith>Nationalism";"Connie Mack>Ireland>Lansdowne Road>Neo-Nazism";"Connie Mack>Knights of Columbus>Protestantism";"Connie Mack>Owner>Protectionism>Right-wing politics";"Connie Mack>Owner>Adam Smith>Secularism";"Connie Mack>Owner>Capitalism>Socialism";"Connie Mack>Owner>Slavery>White supremacy"
"Bill Posey (R)";"Bill Posey>Thad Altman>Libertarian Party (United States)>Anarchism";"Bill Posey>Hate crime>Antisemitism";"Bill Posey>Florida>Colonialism>Capitalism";"Bill Posey>Florida>Alabama>Christianity";"Bill Posey>Russia>Communism";"Bill Posey>Republican Party (United States)>Conservatism";"Bill Posey>Florida>James Madison>Democracy";"Bill Posey>Republican Party (United States)>Fascism";"Bill Posey>LGBT>Feminism";"Bill Posey>Hate crime>Islamophobia";"Bill Posey>Dave Weldon>World War II>Left-wing politics";"Bill Posey>Washington, D.C.>American Revolution>Liberalism";"Bill Posey>Florida>Fidel Castro>Marxism";"Bill Posey>Florida>James Madison>Nationalism";"Bill Posey>United States House of Representatives>List of political parties in the United States>Neo-Nazism";"Bill Posey>Florida>California>Protestantism";"Bill Posey>Republican Party (United States)>Right-wing politics";"Bill Posey>Dave Weldon>Christian right>Secularism";"Bill Posey>Florida>James Madison>Socialism";"Bill Posey>Hate crime>White supremacy"
